2025-05-28 13:25:04 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'风向': '风向(°)'}
2025-05-28 13:25:04 | INFO     | __main__:_resolve_dependencies:336 - 依赖字段解析: 风向 -> 风向(°)
2025-05-28 13:25:04 | INFO     | __main__:generate_required_fields:293 - 成功生成派生字段: 风向方位
2025-05-28 13:25:04 | INFO     | __main__:_resolve_dependencies:336 - 依赖字段解析: 时间 -> 时间
2025-05-28 13:25:04 | INFO     | __main__:generate_required_fields:293 - 成功生成派生字段: 季节
2025-05-28 13:25:04 | INFO     | __main__:analyze_correlation:908 - 应用过滤条件...
2025-05-28 13:25:05 | INFO     | __main__:analyze_correlation:936 - 开始计算两变量相关性...
2025-05-28 13:25:05 | ERROR    | __main__:_calculate_grouped_correlation:609 - 分组相关性计算失败: '风向方位'
2025-05-28 13:25:05 | ERROR    | __main__:analyze_correlation:959 - 相关性分析失败: '风向方位'
2025-05-28 13:25:05 | ERROR    | __main__:correlation_analysis:1098 - 相关性分析失败: '风向方位'
2025-05-28 13:32:05 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:32:55 | INFO     | logger_config:_setup_logging:99 - 日志系统已初始化 [corr] - 日志目录: logs
2025-05-28 13:32:55 | INFO     | __main__:analyze_correlation:911 - 开始加载数据...
2025-05-28 13:33:10 | INFO     | __main__:_load_from_pandas:109 - 成功加载数据: 83983行 x 23列
2025-05-28 13:33:10 | INFO     | __main__:analyze_correlation:917 - 开始列名映射...
2025-05-28 13:33:10 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:33:19 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'臭氧浓度': 'O3', '季节': None, '风速': '风速(m/s)', '站点': '站点', '风向': '风向(°)'}
2025-05-28 13:33:19 | INFO     | __main__:_get_all_column_mappings:1010 - 需要处理的派生字段: ['季节']
2025-05-28 13:33:19 | INFO     | __main__:get_column_mapping:190 - 尝试第 1 次列名映射...
2025-05-28 13:33:21 | INFO     | __main__:get_column_mapping:200 - 列名映射成功: {'季节': '季节'}
2025-05-28 13:33:21 | INFO     | __main__:_get_all_column_mappings:1020 - 派生字段映射: 季节 -> 季节
2025-05-28 13:33:21 | INFO     | __main__:_get_all_column_mappings:1022 - 最终列名映射: {'臭氧浓度': 'O3', '季节': '季节', '风速': '风速(m/s)', '站点': '站点', '风向': '风向(°)'}
2025-05-28 13:33:21 | INFO     | __main__:analyze_correlation:920 - 开始生成派生字段...
2025-05-28 13:33:21 | INFO     | __main__:generate_required_fields:277 - 需要生成的派生字段: ['季节']
2025-05-28 13:33:21 | INFO     | __main__:_resolve_dependencies:336 - 依赖字段解析: 时间 -> 时间
2025-05-28 13:33:21 | INFO     | __main__:generate_required_fields:293 - 成功生成派生字段: 季节
2025-05-28 13:33:21 | INFO     | __main__:analyze_correlation:925 - 应用过滤条件...
2025-05-28 13:33:21 | INFO     | __main__:analyze_correlation:953 - 开始计算两变量相关性...
